Oil Filters,"Oil filters are devices that are used to remove contaminants and impurities from engine oil. They are designed to keep the oil clean and to extend the life of the engine by removing harmful particles that can wear down the engine's components. Oil filters are typically made from a combination of metal and paper or synthetic material, and are installed in the engine to filter the oil as it passes through. They are an important part of the engine's lubrication system and are used in a wide range of vehicles, including cars, trucks, and other vehicles. Oil filters are designed to be replaced regularly, as they become clogged with contaminants over time and need to be replaced to ensure that the oil remains clean and effective.",buc,52.4                                                                                                               		
Olive Oil,"Olive oil is a type of oil that is made from olives, the fruit of the olive tree. It is a liquid that is light yellow to golden in color and has a distinctive, fruity flavor. Olive oil is an important part of the Mediterranean diet and is widely used in cooking and as a condiment. It is available in a range of grades and styles, including extra-virgin olive oil, which is made from the first pressing of the olives and is considered to be the highest quality	 virgin olive oil, which is made from the second pressing of the olives and is of slightly lower quality	 and pure olive oil, which is a blend of refined and virgin olive oil and is of lower quality. Olive oil is rich in monounsaturated fats and other nutrients and is considered to be a healthy choice for cooking and as a dressing for salads and other dishes.",l,17.78                                                                                                               
Olive Trees,"Olive trees are evergreen trees that are native to the Mediterranean region and are widely cultivated for their fruit, which is used to produce olive oil. Olive trees are a symbol of peace and prosperity, and are known for their long lifespan and ability to thrive in harsh, dry environments. They have gnarled, twisted trunks and branches and are covered in silvery-green leaves. Olive trees can grow up to 30 feet tall and can live for hundreds of years. They are an important source of food and income for many people around the world and are grown in many different countries, including Italy, Spain, Greece, and other countries. Olive trees are also valued for their ornamental and cultural value and are often used in landscaping and as symbols of peace and prosperity.",buc,312.3                                                                                                               		
Olives,"Olives are the fruit of the olive tree, which is native to the Mediterranean region and is widely cultivated for its fruit, which is used to produce olive oil. Olives are small, oval-shaped fruit that are green when unripe and black or purple when ripe. They have a tough, inedible outer skin and a soft, edible flesh that surrounds a small seed. Olives are an important source of food and income for many people around the world and are enjoyed as a snack or used as a condiment or ingredient in many different dishes. Olives are rich in monounsaturated fats, antioxidants, and other nutrients and are considered to be a healthy food. They are also used to produce olive oil, which is a popular and widely used cooking oil.",t,20.17                                                                                                               		
Onions,"Onions are a type of edible bulb vegetable that belong to the allium family, which also includes garlic, leeks, and scallions. They are a staple ingredient in many cuisines around the world and are known for their strong, pungent flavor and aroma. Onions come in a variety of sizes, shapes, and colors, including white, yellow, and red. They are typically round or oblong in shape and have a thin, papery outer skin that can be peeled off to reveal the edible flesh inside. Onions are used in a wide range of dishes, from soups and stews to salads and sauces, and are often used as a flavor base in cooking. They are also a good source of antioxidants and have been linked to a number of potential health benefits.",t,4.79                                                                                                               		
Oranges,"Oranges are a type of citrus fruit that are native to Southeast Asia and are now grown in many parts of the world, including the United States, Brazil, and China. They are round or oval in shape and have a thin, orange outer peel that can be peeled off to reveal the juicy, segmented flesh inside. Oranges are known for their sweet, tangy flavor and are a good source of vitamin C, fiber, and other nutrients. They can be eaten fresh or juiced, and are also used to flavor a variety of dishes, such as salads, marinades, and desserts. Oranges are available year-round and are often consumed as a snack or as a part of breakfast. They are also used in the production of orange juice and other orange-flavored products.",t,5.43                                                                                                               		
Ore,"Ore is a term used to describe a rock or mineral that contains a valuable substance that can be mined and extracted for economic value. Ores are typically rich in minerals or metals, such as copper, gold, iron, or lead, and are extracted through a process known as mining. The process of extracting the valuable substance from the ore is known as ore dressing or ore processing. Ore deposits can be found in a variety of geological settings, such as in the earth's crust or in the oceans, and are typically formed over long periods of time through natural processes. Ore is an important resource for many industries, including the construction, manufacturing, and energy sectors.",t,234.21                                                                                                               		
Outdoor Floor Tiles,"Outdoor floor tiles are tiles that are designed to be used on outdoor surfaces, such as patios, walkways, and gardens. These tiles are typically made from durable materials, such as ceramic, stone, or concrete, and are resistant to the elements, including water, sun, and extreme temperatures. Outdoor floor tiles come in a variety of colors, patterns, and textures, and can be used to create a decorative or functional surface. They can be used to create a non-slip surface, provide drainage, or add a decorative element to an outdoor space. Outdoor floor tiles are easy to install and maintain and can be used to transform the look of an outdoor area. They are also resistant to staining and fading, making them a long-lasting and low-maintenance choice for outdoor surfaces.",buc,47.23                                                                                                               		
Packaged Food,"Packaged food refers to food that has been processed and packaged in some way for convenient storage, transport, and consumption. Packaged food can include a wide range of products, such as canned or bottled drinks, snack foods, frozen meals, dried or dehydrated foods, and ready-to-eat meals. Packaged food is often sold in supermarkets, convenience stores, and other retail outlets, and is popular because it is convenient, easy to store, and often has a long shelf life. Packaged food is also often marketed as being quick and easy to prepare, making it a popular choice for busy individuals or families. However, some packaged food may contain additives or preservatives, and may not be as nutritious as fresh, whole foods. It is important to read the labels on packaged food and choose products that are made with whole, natural ingredients whenever possible.",buc,25.32                                                                                                               		
Packed Glass,"Packed glass refers to glass that is tightly packed or arranged in a specific way, typically in a container or a specific area. Packed glass can be used for a variety of purposes, such as storage, transportation, or decoration. For example, packed glass might refer to a container of glass bottles that are tightly packed together to minimize movement and breakage during transportation. Packed glass might also refer to a decorative arrangement of glass objects, such as vases or figurines, that are placed closely together to create a visually appealing display. In these cases, the glass objects may be carefully wrapped or padded to protect them from damage during handling or transportation. Packed glass can also refer to a layer of glass fibers or particles that are tightly packed together to form a structural or insulation material.",buc,534.12                                                                                                               		
Pasta,"Pasta is a type of Italian food made from wheat flour and water, and often shaped into various forms, such as strands, tubes, or sheets. Pasta is a staple food in many countries around the world and is a popular choice for quick, easy, and affordable meals. Pasta comes in a variety of shapes and sizes, including spaghetti, fettuccine, linguine, and macaroni, and can be paired with a wide range of sauces and ingredients to create a variety of dishes. Pasta can be cooked by boiling it in water for a few minutes until it is tender, and it is often served hot with a sauce or other accompaniments. Pasta is a good source of complex carbohydrates and can be part of a healthy diet when paired with vegetables and lean protein sources.",t,6.89                                                                                                               		
Peanut Butter,"Peanut butter is a spread or condiment made from ground, dry-roasted peanuts. It is popular in many countries around the world and is known for its creamy or crunchy texture and nutty flavor. Peanut butter is typically made by grinding peanuts until they form a smooth paste, and may also contain added ingredients such as sugar, salt, and oil. It can be used as a spread for sandwiches, crackers, or toast, or as an ingredient in a variety of dishes, such as cookies, cakes, and sauces. Peanut butter is a good source of protein, healthy fats, and various vitamins and minerals, and has been linked to a number of potential health benefits. However, it is also high in calories and should be consumed in moderation as part of a balanced diet.",t,5.53                                                                                                               		
Pears,"Pears are a type of fruit that belong to the Rosaceae family, which also includes apples, cherries, and plums. They are typically round or oval in shape and have a thin, smooth skin that can be eaten or peeled off. Pears come in a variety of colors, including green, yellow, and red, and are known for their sweet, juicy flesh and delicate flavor. Pears are a good source of fiber, vitamins, and minerals, and can be eaten fresh or used in a variety of dishes, such as salads, pies, and sauces. Pears are available year-round, with different varieties being in season at different times. They are often eaten as a snack or as a part of a meal, and can be stored in the refrigerator to keep them fresh for longer periods of time.",t,4.65                                                                                                               		
Peas,"Peas are a type of legume that are native to Asia and are now grown in many parts of the world. They are small, round, green seeds that are encased in a thin, edible pod, and are known for their sweet, delicate flavor and crunchy texture. Peas are a good source of protein, fiber, vitamins, and minerals, and are often eaten fresh or frozen as a side dish or used as an ingredient in soups, stews, and other dishes. Peas come in several varieties, including garden peas, snow peas, and snap peas, and are available year-round, with fresh peas being in season in the spring. Peas can be grown in a variety of soil types and climates, and are often grown in gardens or on small farms. They can be eaten raw or cooked, and are a popular choice for home cooking as well as for commercial processing.",t,4.89                                                                                                               		
Performance Forks,"Performance forks are a type of bicycle fork that is designed to improve the performance and handling of a bike. A fork is the part of a bike that holds the front wheel and allows it to turn, and performance forks are typically made from lightweight materials, such as carbon fiber or aluminum, to reduce the weight of the bike and improve its agility. Performance forks may also have additional features, such as adjustable damping or stiffness, to allow riders to fine-tune the handling of the bike to their preferences or the conditions of the trail. Performance forks are typically used on mountain bikes, road bikes, and other types of bikes that place a high emphasis on performance and handling. They are often used by experienced riders who are looking to get the most out of their bike and want to optimize its performance.",buc,2433.0                                                                                                               		
Pesticides,"Pesticides are chemicals that are used to control or kill pests, such as insects, weeds, and rodents. Pesticides are used in a variety of settings, including agriculture, forestry, and urban environments, to protect crops, trees, and buildings from damage caused by pests. Pesticides can be classified according to the type of pest they are designed to control, such as insecticides for insects, herbicides for weeds, and rodenticides for rodents. Pesticides can also be classified according to their active ingredient, which is the chemical component that is responsible for killing or controlling the pest. Pesticides are often sprayed or applied to crops or other areas where pests are present, and are designed to be toxic to the pests but not to humans or other animals at recommended levels of use. However, the use of pesticides has been a controversial issue due to concerns about their potential negative effects on the environment and on human health.",l,94.24                                                                                                               		
Pesto,"Pesto is a sauce or condiment that originated in Genoa, Italy and is made from basil, pine nuts, garlic, parmesan cheese, and olive oil. It is typically made by blending these ingredients together in a food processor or blender until they form a smooth, creamy sauce. Pesto is often used as a topping for pasta, sandwiches, or grilled meats, or as an ingredient in other dishes, such as soups or stews. It is known for its bright, fresh flavor and can be used to add flavor and nutrition to a variety of dishes. Pesto can be made with different types of nuts and cheese, and can also be made with other herbs, such as cilantro or parsley, to vary the flavor. Pesto is typically made with fresh ingredients, but it can also be purchased in jarred or canned form.",l,78.78                                                                                                               		
Pet Food,"Pet food is food that is specifically formulated and intended for consumption by pets, such as dogs, cats, birds, and small mammals. Pet food is available in a variety of forms, including dry, wet, semi-moist, and frozen, and is typically made from a combination of ingredients, such as meat, vegetables, grains, and other additives. Pet food is designed to meet the nutritional needs of pets and is often fortified with vitamins, minerals, and other nutrients to support their health and well-being. Pet food is available in a range of flavors and styles, and is often formulated for specific life stages or health conditions, such as puppies, kittens, senior pets, or pets with allergies or special dietary needs. Pet food is available in stores and online, and can also be homemade using ingredients that are appropriate for pets. It is important to choose a high-quality pet food that meets the nutritional needs of the specific type of pet and to follow the feeding instructions on the packaging.",buc,123.66                                                                                                               		
Petrol,"Petrol, also known as gasoline, is a flammable liquid hydrocarbon that is used as a fuel for internal combustion engines, such as those found in cars, motorcycles, and other vehicles. Petrol is typically made from a mixture of hydrocarbons that are derived from crude oil and is refined through a process known as fractional distillation. It is a colorless liquid that has a distinctive, pungent odor and is highly flammable. Petrol is used as a fuel in vehicles because it can be easily ignited and burns with a high-energy release, providing power to the engine. Petrol is also used as a solvent and as a starting fluid for some types of engines. Petrol is a non-renewable resource and its extraction and use can have negative environmental impacts, including air pollution and climate change. Alternative fuels, such as electricity, hydrogen, and biofuels, are being developed as potential replacements for petrol in an effort to reduce these impacts.",l,5.8                                                                                                               		
Pink Ribbon Goods,"Pink ribbon goods are products that are made or sold to raise awareness and funds for breast cancer research and support. The pink ribbon is a symbol of breast cancer awareness and is often used on products that support breast cancer-related causes. Pink ribbon goods can include a wide range of products, such as clothing, accessories, home goods, and personal care products, that feature the pink ribbon symbol or are made in the color pink. These products may be sold by companies or organizations that donate a portion of the proceeds to breast cancer research or support organizations, or by individuals who are raising funds for breast cancer-related causes. Pink ribbon goods are often sold during October, which is National Breast Cancer Awareness Month, but may be available throughout the year. The sale of pink ribbon goods helps to raise awareness and funds for breast cancer research and support, and can also serve as a reminder to individuals to take steps to reduce their risk of breast cancer.",buc,1.89                                                                                                               		
Plastic Film Rolls,"Plastic film rolls are thin sheets of plastic material that are wound into rolls or coils for storage, transportation, or use in manufacturing or other applications. Plastic film rolls are made from a variety of plastic materials, including polyethylene, polypropylene, and PVC, and are available in a range of thicknesses, sizes, and colors. Plastic film rolls are often used as a packaging material to protect products from moisture, dirt, or damage during storage or transportation. They are also used in a variety of industrial and commercial applications, such as printing, labeling, laminating, and separating products. Plastic film rolls are lightweight, flexible, and easy to cut or shape, and can be used to create custom sizes or shapes for specific applications. They are also durable and resistant to moisture, making them a popular choice for packaging and other applications.",buc,35.3                                                                                                               		
Plant Substrate,"Plant substrate is a material that is used as a base or foundation for plants to grow in. It is typically used in containers, such as pots or planters, or in raised beds or in-ground gardens, and is designed to provide support and nutrients to the plants. Plant substrate can be made from a variety of materials, including soil, compost, peat moss, perlite, vermiculite, and coconut coir. It can also be a mixture of these materials, depending on the needs of the specific plants and the intended use of the substrate. Plant substrate is used to anchor the plants in place, provide a medium for water and nutrients to reach the roots, and support the plants as they grow. It is important to choose a plant substrate that is appropriate for the specific plants and the intended growing conditions, and to ensure that it is adequately drained and has the necessary nutrients and pH levels for optimal plant growth.",l,24.53                                                                                                               		
Plastic Granules,"Plastic granules are small, uniform pieces of plastic that are used as raw materials in the manufacturing of plastic products. Plastic granules are made from a variety of plastic materials, including polyethylene, polypropylene, and PVC, and can be colored or made in a natural, transparent form. They are produced through a process called granulation, in which plastic resin is melted and then cooled and cut into small pieces. Plastic granules are used as raw materials in a variety of industries, including construction, automotive, packaging, and consumer goods. They are used in processes such as injection molding, blow molding, and extrusion to create a wide range of plastic products, including pipes, bottles, containers, toys, and other items. Plastic granules are also used in the production of plastic films and sheets, and in the manufacture of plastic additives, such as pigments and fillers.",t,374.89                                                                                                               		
Plastic Pipes,"Plastic pipes are pipes that are made from plastic materials, such as polyethylene, PVC, or ABS, and are used for a variety of purposes, including the conveyance of water, gas, sewage, and other fluids. Plastic pipes are lightweight, flexible, and easy to install, and are often used as an alternative to metal or concrete pipes in a variety of applications. Plastic pipes are available in a range of sizes, diameters, and pressures, and can be used for both underground and above-ground installations. They are also resistant to corrosion and are generally less expensive than metal pipes. Plastic pipes are used in a variety of settings, including homes, commercial buildings, and industrial facilities, and are often used for water supply and distribution, sewage and wastewater management, and gas distribution. Plastic pipes have become an increasingly popular choice due to their durability, ease of installation, and cost-effectiveness.",buc,674.22                                                                                                               		
Plumbing Supplies,"Plumbing supplies are materials and equipment that are used in the installation, repair, and maintenance of plumbing systems. Plumbing systems are used to convey water, sewage, and other fluids and gases, and are an important part of modern buildings and infrastructure. Plumbing supplies include a wide range of products, such as pipes, fittings, valves, fixtures, and tools, that are used to install and maintain plumbing systems. Plumbing supplies are used by professional plumbers, as well as by homeowners and DIY enthusiasts who are doing plumbing work themselves. Plumbing supplies can be purchased at hardware stores, home improvement stores, and online retailers, and are available in a variety of materials, including copper, steel, plastic, and brass. It is important to choose high-quality plumbing supplies that are appropriate for the specific plumbing project and to follow proper installation and maintenance procedures to ensure the safety and reliability of the plumbing system.",t,6722.0                                                                                                               		
Plums,"Plums are a type of fruit that belong to the Rosaceae family, which also includes apples, cherries, and pears. They are typically round or oval in shape and have a smooth, thin skin that can be eaten or peeled off. Plums come in a variety of colors, including purple, red, yellow, and green, and are known for their sweet, juicy flesh and slightly tart flavor. Plums are a good source of fiber, vitamins, and minerals, and can be eaten fresh or used in a variety of dishes, such as pies, tarts, and sauces. Plums are available year-round, with different varieties being in season at different times. They are often eaten as a snack or as a part of a meal, and can be stored in the refrigerator to keep them fresh for longer periods of time.",t,2.19                                                                                                               		
Polystyrene Boxes,"Polystyrene boxes are containers made from polystyrene, a type of plastic material that is known for its light weight, low cost, and insulating properties. Polystyrene boxes are often used for packaging and shipping purposes, as they can be easily molded into a variety of shapes and sizes and are resistant to impact and moisture. They are also commonly used for storing and transporting temperature-sensitive items, such as food and medical products, as they can help to maintain the desired temperature for an extended period of time. Polystyrene boxes are available in a range of sizes and shapes, and can be customized with features such as handles, lids, and labels. They are often used in the food, medical, and industrial industries, and are a popular choice for shipping and storage due to their durability, versatility, and cost-effectiveness.",buc,34.1                                                                                                               		
Pork,"Pork is the meat of a domesticated pig that is widely consumed as food in many parts of the world. It is a type of red meat that is high in protein, fat, and various vitamins and minerals, and is known for its rich, flavorful taste and versatility in cooking. Pork can be prepared in a variety of ways, including grilling, roasting, frying, and baking, and is often used in dishes such as roast pork, pork chops, bacon, and ham. Pork is a popular choice for home cooking and is also widely used in commercial food processing, such as in the production of sausages, deli meats, and other processed products. Pork is a common component of many traditional cuisines, and is often paired with a variety of accompaniments, such as vegetables, grains, and sauces. It is important to handle and cook pork safely to avoid the risk of foodborne illness.",t,12.44                                                                                                               		
Post Packages,"Post packages are packages or parcels that are sent through the mail or by a courier service. They are typically used to send items such as documents, gifts, or products to individuals or businesses. Post packages can be sent through a variety of mail services, including the postal service, private courier companies, or online shipping platforms. They are typically sent using a variety of delivery options, such as standard mail, expedited mail, or same-day delivery, depending on the needs of the sender and the recipient. Post packages can be sent domestically or internationally, and can be tracked using a unique tracking number or barcode that is assigned to the package. Post packages may be subject to size, weight, and content restrictions, and may also incur additional charges for faster delivery or for shipping to certain locations.",buc,4.32                                                                                                               		
Potassium,"Potassium is a chemical element with the symbol K and atomic number 19. It is a soft, silvery-white metal that is highly reactive and is a member of the alkali metal group. Potassium is the seventh most abundant element in the Earth's crust and is widely distributed in the environment. It is an essential element for human health, as it is necessary for the proper functioning of cells, tissues, and organs. Potassium is found in a variety of foods, including fruits, vegetables, grains, nuts, and dairy products, and is also available as a dietary supplement. Potassium plays a number of important roles in the body, including regulating blood pressure, maintaining the balance of electrolytes, and supporting muscle and nerve function. It is important to consume adequate amounts of potassium as part of a healthy diet to support good health.",t,5.8                                                                                                               		
Potassium Hydroxide,"Potassium hydroxide is a chemical compound with the formula KOH. It is a white, water-soluble solid that is highly alkaline and has a strong, caustic nature. Potassium hydroxide is commonly known as caustic potash or lye and is used in a variety of industrial, commercial, and household applications. It is used in the production of soap, detergents, and other cleaning products, as well as in the manufacturing of fertilizers, dyes, and other chemicals. Potassium hydroxide is also used as a food additive, particularly in the production of chocolate and other food products. It is often used as a pH adjuster, a drying agent, or a flavor enhancer. Potassium hydroxide is corrosive and can be harmful if ingested or if it comes into contact with skin or eyes. It is important to handle potassium hydroxide with caution and to follow proper safety procedures when working with it.",t,5.9                                                                                                               		
Potatoes,"Potatoes are a type of starchy tuberous crop that is native to South America and is now grown and consumed around the world. They are a staple food in many countries and are known for their versatility and high nutritional value. Potatoes are a good source of carbohydrates, fiber, vitamins, and minerals, and are rich in potassium and vitamin C. They can be prepared in a variety of ways, including boiling, baking, frying, and roasting, and are often used as a side dish or as an ingredient in soups, stews, and other dishes. Potatoes come in a range of sizes, shapes, and colors, and can be white, yellow, red, or purple. They are available year-round and can be stored for long periods of time in a cool, dry place. Potatoes are a popular choice for home cooking and are also used in the production of processed foods, such as chips, fries, and mashed potatoes.",t,8.5                                                                                                               		
Potted Flowers,"Potted flowers are flowers that are grown in containers, rather than in the ground. Potted flowers can be grown indoors or outdoors, and can be made up of a single type of flower or a combination of different types. Potted flowers are often used as decorative plants or as gifts, and can be purchased at florists, garden centers, or online. They are available in a wide range of sizes, shapes, and colors, and can be grown in a variety of containers, such as pots, planters, or baskets. Potted flowers are typically grown from seeds, cuttings, or bulbs, and require proper care to thrive, including adequate sunlight, water, and nutrients. Potted flowers can add beauty and color to a home or garden and can also provide a sense of calm and relaxation. It is important to choose potted flowers that are appropriate for the specific growing conditions and to follow proper care instructions to ensure their health and longevity.",buc,14.2                                                                                                               		
Precast Stairs,"Precast stairs are stairs that are made from precast concrete, a type of concrete that is cast and cured in a factory setting before being transported to the construction site for installation. Precast stairs are used in a variety of commercial, industrial, and residential buildings, and are known for their durability, strength, and ease of installation. Precast stairs are made by casting concrete into a form, which is then cured in a controlled environment to ensure its strength and quality. They are typically made to a specific design and size, and can be customized with a variety of finishes and features, such as handrails, treads, and landings. Precast stairs are a popular choice for new construction and renovations due to their durability, low maintenance requirements, and ability to be mass-produced. They are also often used as a cost-effective alternative to traditional cast-in-place concrete stairs.",buc,54.14                                                                                                               		
Pressure Tank,"A pressure tank is a container that is used to store pressurized fluids, such as water, air, or gases. Pressure tanks are commonly used in a variety of applications, including water systems, air compressors, and other systems that require the storage or regulation of pressurized fluids. Pressure tanks are typically made from metal or plastic materials and are designed to withstand the pressure of the stored fluid. They are available in a range of sizes and capacities, and can be used in both residential and commercial settings. Pressure tanks are used to store and deliver pressurized fluids as needed, and can also be used to regulate the pressure of the fluid within a system. They are an important component of many types of equipment and systems, and are designed to be durable, reliable, and safe.",buc,1245.65                                                                                                               		
Prosciutto,"Prosciutto is a type of Italian cured ham that is thinly sliced and served as a delicacy. It is made from the hind leg of a pig and is prepared by salting and drying the meat for several months. Prosciutto is known for its rich, salty flavor and tender, delicate texture. It is often eaten as an appetizer or snack, and can also be used as an ingredient in a variety of dishes, such as sandwiches, salads, and pasta. Prosciutto is made in different regions of Italy and can vary in flavor and texture depending on the specific production method and the type of pig used. The most well-known types of prosciutto include Prosciutto di Parma and Prosciutto di San Daniele, which are both protected by geographic indication and have specific production requirements. Prosciutto is a popular choice for home cooking and is also used in the production of processed meats, such as salami and other cured meats.",t,32.54                                                                                                               		
Protective Clothing,"Protective clothing is clothing that is designed to protect the wearer from potential hazards, such as heat, chemicals, UV radiation, or physical danger. Protective clothing is used in a variety of settings, including industrial, medical, and military, and is made from a range of materials, such as polyester, cotton, and polypropylene, that are chosen for their specific protective properties. Protective clothing can include a variety of items, such as gloves, masks, helmets, goggles, and suits, and can be designed to protect the head, face, hands, feet, and body. Protective clothing is often used in hazardous environments, such as construction sites, factories, and laboratories, where there is a risk of injury or exposure to harmful substances. It is also used in medical settings, such as hospitals and clinics, to protect healthcare workers and patients from infection. It is important to choose protective clothing that is appropriate for the specific risks and to follow proper use and maintenance guidelines to ensure maximum protection.",buc,195.67                                                                                                               		
Pumps,"Pumps are mechanical devices that are used to move fluids, such as liquids, gases, or slurries, from one location to another. Pumps are used in a wide range of applications, including water and sewage systems, industrial processes, and automotive systems, and can be powered by a variety of sources, including electricity, gas, or steam. Pumps are designed to create a flow of fluid by using mechanical or electrical energy to move the fluid through a system of pipes or channels. They are available in a variety of sizes, types, and designs, and can be used to move fluids over short or long distances, depending on the specific application. Pumps are an essential component of many types of systems and are used to transfer, distribute, and control the flow of fluids. They are an important tool in a variety of industries and are used to support a wide range of functions and processes.",buc,14072.0                                                                                                               		
Radiators,"Radiators are devices that are used to transfer heat from one location to another. They are commonly used in heating systems, such as those found in homes, buildings, and vehicles, to transfer heat from a central heating source, such as a furnace or boiler, to the surrounding environment. Radiators are typically made from metal and are designed to be placed in a location where heat can be dissipated, such as against a wall or under a window. They are available in a variety of sizes, types, and designs, and can be powered by electricity, gas, or other sources of energy. Radiators work by transferring heat from a hot surface, such as a heating element or a fluid, to a cooler surface, such as the air or a solid object. They are an important component of many heating systems and are used to provide warmth and comfort in homes, offices, and other spaces.",buc,534.0                                                                                                               		
Reflective Posts,"Reflective posts are posts or poles that are used to mark and define the edges of a roadway, bike lane, or pedestrian path. They are typically made from a sturdy material, such as metal or plastic, and are equipped with reflective strips or other materials that are designed to reflect light, making them visible at night or in low-light conditions. Reflective posts are used to provide guidance and direction for drivers, pedestrians, and cyclists, and are often placed along the edges of roads, in intersections, or at other strategic locations to help improve safety and navigation. Reflective posts are available in a range of sizes and styles, and can be customized with different types of reflective materials and colors to suit the specific needs of the application. They are an important tool for improving visibility and safety in transportation systems, and are widely used in both urban and rural areas.",buc,124.0                                                                                                               		
Reinforcing Bars,"Reinforcing bars, also known as rebars, are long, thin bars of steel that are used to reinforce concrete structures. They are used in the construction of buildings, bridges, and other structures to provide additional strength and support, and are typically placed within the concrete matrix as it is being poured. Reinforcing bars are made from a high-strength steel alloy and are available in a range of sizes and grades, depending on the specific requirements of the application. They are typically ribbed or deformed to provide additional grip and bonding with the concrete. Reinforcing bars are an important component of reinforced concrete structures, and are used to increase the load-bearing capacity and the overall stability and durability of the structure. They are widely used in the construction industry and are an essential part of many types of infrastructure projects.",buc,534.0                                                                                                               		
Reservoir Tank,"A reservoir tank is a large container that is used to store a liquid or gas for later use. Reservoir tanks are often used in a variety of industrial, commercial, and residential applications, and can be made from a range of materials, including steel, concrete, and plastic. They are available in a range of sizes, shapes, and capacities, and can be designed to hold a variety of fluids, such as water, oil, gasoline, and chemicals. Reservoir tanks are used to store and distribute fluids as needed, and are an important component of many types of systems and equipment. They are commonly used in water treatment plants, fuel storage facilities, and other types of industrial operations, and are also used in a variety of residential and commercial applications, such as irrigation systems, fire suppression systems, and HVAC systems. Reservoir tanks are designed to be durable, reliable, and safe, and are an important tool for storing and distributing fluids in a variety of settings.",buc,6450.0                                                                                                               		
Rice,"Rice is a cereal grain that is widely consumed around the world. It is the seed of the grass species Oryza sativa and is one of the most important staples in the human diet, providing a source of energy and nutrients to people in many parts of the world. Rice is a low-fat, low-sugar grain that is rich in carbohydrates, protein, and a range of vitamins and minerals, including B vitamins, iron, and zinc. It is available in a variety of types, including white rice, brown rice, wild rice, and jasmine rice, and can be prepared in a variety of ways, including boiling, frying, and steaming. Rice is a popular choice for home cooking and is also used in the production of processed foods, such as rice cakes and other snack foods. It is an important component of many traditional cuisines and is often served as a side dish or as an ingredient in a variety of dishes.",t,3.54                                                                                                               		
Rock Bucket Volvo SPN P T SEG,"A rock bucket Volvo SPN P T SEG is a type of bucket that is used with a Volvo SPN P T SEG, which is a machine used for excavating and moving soil, rocks, and other materials. A rock bucket is a specialized type of bucket that is designed to handle large, heavy materials, such as rocks and stones, and is typically made from a durable material, such as steel or hard plastic. It is used in a variety of construction, mining, and landscaping applications, and is an important tool for excavating and moving rock and other hard materials. The Volvo SPN P T SEG is a machine that is used for digging and moving soil, rocks, and other materials, and is typically used in the construction industry. It is a powerful, versatile machine that is equipped with a variety of attachments, including a rock bucket, to enable it to handle a range of tasks.",buc,8923.0                                                                                                               		
Roller - DYNA CC-2200,"A roller - DYNA CC-2200 is a type of heavy machinery that is used to compress and smooth the surface of soil, asphalt, and other materials. It is typically used in the construction and road maintenance industries, and is designed to roll over the surface of the material, compressing and smoothing it as it goes. A roller - DYNA CC-2200 is a specific type of roller that is manufactured by DYNA, a company that specializes in the production of heavy machinery. The CC-2200 model is a medium-sized roller that is designed for use in a variety of applications, including road construction, asphalt paving, and other types of construction and maintenance work. It is equipped with a number of features, such as a powerful engine, a hydraulic system, and adjustable drum pressure, to enable it to perform a range of tasks efficiently and effectively.",buc,82371.0                                                                                                               		
Roof Tiles,"Roof tiles are flat or curved pieces of material, such as ceramic, concrete, or metal, that are used to cover the surface of a roof. They are used to protect a building from the elements, including rain, snow, and wind, and are an important component of a roofing system. Roof tiles are available in a wide range of sizes, shapes, and colors, and can be used on a variety of roof types, including pitched, flat, and curved roofs. They are typically installed in rows, starting from the bottom of the roof and working up to the ridge, and are secured to the roof structure with nails or other fasteners. Roof tiles are durable and long-lasting, and are an important element of a building's overall design and appearance. They are also an important factor in the energy efficiency of a building, as they can help to regulate temperature and reduce heat loss.",buc,142.4                                                                                                               		
